1;0.510638298;0.20754717;0.305970149;1;1;2;3;0.33;0;2;0;0;0;0.33;1
1;0.234042553;0.226415094;0.119402985;0;1;2;1;0.33;0;2;0;2;0;0.33;0.5
1;0.234042553;0.226415094;0.119402985;0;1;2;1;0.33;0;2;0;2;0;0.33;0.5
0;0.170212766;0.811320755;0.380597015;1;1;2;3;1;0;1;0;0;1;0.33;1
0;0.170212766;0.566037736;0.417910448;1;0;2;3;0.33;0;3;0;3;2;0;0
1;0.14893617;0.377358491;0.365671642;1;1;3;1;0.33;0;3;0;2;1;0;0.5
0;0.14893617;0.566037736;0.268656716;1;1;3;3;0.33;0;2;0;0;1;0.33;0.5
1;0.170212766;0.245283019;0.141791045;1;1;2;1;0.33;0;1;0;0;0;0;0.5
1;0.085106383;0.20754717;0.089552239;1;1;2;4;0.66;0;2;0;1;0;0.33;0.5
1;0.170212766;0.094339623;0.074626866;1;0;2;1;0.33;0;2;0;3;0;0;0
1;0.106382979;0.301886792;0.171641791;1;1;3;1;0.66;0;2;0;1;0;0.66;0.5
1;0.063829787;0.566037736;0.134328358;1;1;3;3;0.66;0;2;0;0;1;0;0.5
1;0.021276596;0.377358491;0.350746269;1;1;3;3;0.33;0;1;0;3;2;0;0
1;0.063829787;0.471698113;0.343283582;1;0;2;3;0.66;0;2;0;1;1;0;0.5
0;0.191489362;0.320754717;0.104477612;1;1;2;3;0.33;0;2;0;1;1;0.33;0.5
1;0.106382979;0.339622642;0.276119403;1;0;3;3;0.66;1;3;0;2;1;0.33;1
1;0.191489362;0.41509434;0.268656716;1;1;2;3;0.66;1;2;0;0;2;0;0
0;0.191489362;0.79245283;0.417910448;1;1;1;3;0.66;0;2;0;0;2;0.66;0.5
0;0.14893617;0.566037736;0.082089552;1;0;3;4;0.66;0;1;0;1;0;0;0
0;0.212765957;0.396226415;0.208955224;1;1;3;1;0.33;0;2;0;1;0;0;0.5
0;0.191489362;0.58490566;0.380597015;0;1;3;3;0.33;0;1;0;0;0;0;0.5
0;0.085106383;0.566037736;0.305970149;1;1;2;3;1;0;2;0;0;0;0.66;0.5
0;0.106382979;0.41509434;0.21641791;0;1;2;3;0.33;0;2;0;1;0;0.33;0.5
1;0.106382979;0.377358491;0.164179104;0;1;3;1;0.33;0;3;1;1;0;0.33;0.5
0;0.127659574;0.509433962;0.231343284;1;1;3;3;0.66;0;1;0;0;0;0.33;0.5
0;0.276595745;0.471698113;0.291044776;0;1;3;3;0.33;0;3;0;1;1;0.66;0.5
1;0.127659574;0.245283019;0.104477612;1;1;2;4;0.66;0;2;0;1;1;0;0.5
0;0.191489362;0.320754717;0.141791045;0;0;2;3;0.33;0;1;0;1;0;0;0.5
1;0.106382979;0.377358491;0.126865672;1;1;3;3;0.66;1;3;1;1;2;0.66;0.5
1;1;0.377358491;0.201492537;0;1;3;3;1;0;2;0;1;1;0.66;0.5
0;0.340425532;0.603773585;0.52238806;1;1;3;3;0.33;0;1;0;2;0;0.33;1
0;0.212765957;0.471698113;0.268656716;1;1;2;3;0.33;0;2;0;1;0;0.33;1
0;0.234042553;0.641509434;0.246268657;1;1;2;3;0.33;0;2;0;1;1;0.33;0.5
0;0.638297872;0.283018868;0.305970149;1;0;2;3;0.33;1;3;0;0;0;0;0.75
0;0.361702128;0.58490566;0.268656716;1;0;3;3;1;0;3;1;3;0;0;0.25
0;0.234042553;0.471698113;0.21641791;0;1;2;3;0.66;0;2;0;0;1;0;0.5
0;0.191489362;0.830188679;0.194029851;1;1;3;3;0.66;0;3;0;1;1;0.33;0.5
0;0.234042553;0.79245283;0.201492537;0;1;3;3;1;0;2;0;2;0;0.66;0.5
0;0.191489362;0.547169811;0.406716418;0;1;2;3;0.66;1;1;0;1;1;0.66;1
1;0.425531915;0.433962264;0.268656716;0;1;3;1;0.33;0;1;0;0;0;0.33;1
0;0.170212766;0.301886792;0.208955224;1;0;2;4;0.33;0;3;1;2;2;0.33;0.5
0;0.14893617;0.320754717;0.231343284;0;1;2;1;0;0;3;0;1;0;0.33;0.5
1;0.212765957;0.20754717;0.089552239;0;0;3;3;0.66;0;2;0;2;2;0.66;0.5
1;0.468085106;0.339622642;0.305970149;1;0;3;3;0.33;0;1;0;0;0;0.33;1
1;0.276595745;0.283018868;0.164179104;0;1;3;3;1;0;2;0;0;0;0.33;1
1;0.382978723;0.41509434;0.380597015;1;1;3;1;0.33;0;2;0;2;0;0.33;1
0;0.234042553;0.622641509;0.291044776;1;1;2;1;0.33;0;2;0;2;1;0.33;0.5
1;0.340425532;0.320754717;0.149253731;1;1;3;3;0.33;0;2;0;2;0;0.33;1
1;0.510638298;0.094339623;0.156716418;1;1;2;1;1;1;2;0;0;0;0.33;1
0;0.425531915;0.452830189;0.335820896;1;0;2;3;0.33;0;3;0;2;0;0;1
0;0.170212766;0.547169811;0.410447761;1;1;2;3;0.33;0;2;0;0;0;0.33;0.5
1;0.361702128;0.433962264;0.179104478;1;1;3;1;0.66;0;2;0;1;1;0.33;1
1;0.446808511;0.150943396;0.044776119;1;0;3;3;0.66;0;1;0;0;1;0;1
0;0.14893617;0.41509434;0.156716418;1;1;2;3;0.66;0;2;0;2;1;0.33;0.5
1;0.553191489;0.188679245;0.171641791;1;0;3;3;0.33;0;3;0;0;0;0.33;1
0;0.276595745;0.358490566;0.291044776;1;1;2;1;0.33;0;2;0;0;0;0.66;1
0;0.127659574;0.716981132;0.246268657;1;0;3;3;0.33;1;1;0;2;1;0.33;0.5
0;0.872340426;0.377358491;0.305970149;0;1;2;3;0.33;0;2;0;1;0;0;1
1;0.14893617;0.339622642;0.156716418;1;1;3;3;1;1;2;0;2;0;0.33;0.5
0;0.234042553;0.830188679;0.268656716;0;0;3;3;0.66;0;2;1;3;0;0;0.5
0;0.446808511;0.603773585;0.343283582;1;0;3;3;0.66;0;3;0;2;1;0.33;1
0;0.340425532;0.886792453;0.679104478;1;0;2;3;0.33;1;1;0;1;0;0.33;0.5
1;0.319148936;0.547169811;0.246268657;1;0;3;3;1;0;2;0;0;0;0.33;1
0;0.127659574;0.377358491;0.305970149;1;0;2;3;0.33;0;2;0;1;2;0;0
1;0.170212766;0.528301887;0.298507463;1;1;2;1;0.33;0;2;0;1;0;0.33;0.5
1;0.659574468;0.339622642;0.28358209;1;1;2;3;0.66;0;1;0;0;0;0;1
0;0.170212766;0.509433962;0.320895522;0;1;2;1;0.33;0;2;0;2;1;0.33;0.5
0;0.085106383;0.283018868;0.141791045;1;1;2;3;0.66;0;2;0;1;0;0.33;0.5
1;0.191489362;0.377358491;0.149253731;0;0;3;1;0.33;0;2;0;1;2;0.33;0.5
0;0.085106383;0.547169811;0.186567164;0;0;3;3;0.33;0;2;1;0;1;0;0.5
0;0.14893617;0.320754717;0.231343284;0;1;2;1;0;0;3;0;1;0;0.33;0.5
1;0.510638298;0.358490566;0.155223881;1;1;2;3;0.33;0;2;0;2;0;0;0.5
1;0.085106383;0.226415094;0.067164179;1;1;3;1;1;0;1;0;1;0;0;0.5
0;0.170212766;0.735849057;0.335820896;1;1;3;3;0.66;0;2;1;3;0;0.33;0.5
0;0.255319149;0.867924528;0.335820896;1;1;3;3;0.66;1;2;0;2;2;0.66;0.5
0;0.14893617;0.320754717;0.231343284;0;1;2;1;0;0;3;0;1;0;0.33;0.5
1;0.085106383;0.245283019;0.067164179;0;1;2;3;0.33;0;2;0;1;0;0;0.5
1;0.191489362;0.433962264;0.208955224;1;1;2;3;0.66;0;1;0;0;0;0.33;0.5
1;0.170212766;0.433962264;0.097014925;0;1;3;3;0.66;0;2;0;0;1;0;0.5
1;0.191489362;0.056603774;0.156716418;1;1;2;1;0.33;1;1;0;0;0;0.33;0.5
0;0.14893617;0.320754717;0.231343284;0;1;2;1;0;0;3;0;1;0;0.33;0.5
1;0.361702128;0.320754717;0.21641791;0;0;3;3;0.33;0;2;0;1;0;0.33;1
0;0.531914894;0.622641509;0.425373134;1;0;2;3;0.33;0;3;0;1;0;0.66;1
0;0.234042553;0.622641509;0.440298507;1;0;2;3;0.33;0;3;0;3;2;0;0.5
0;0.446808511;0.622641509;0.492537313;1;1;3;1;0;0;3;0;3;1;0.66;1
1;0.404255319;0.339622642;0.171641791;1;1;2;3;0.33;0;2;0;1;1;0;0.5
0;0.127659574;0.283018868;0.126865672;0;1;2;3;0.33;0;2;0;1;0;0.33;0.5
0;0.255319149;0.566037736;0.305970149;1;1;3;1;0.66;1;2;1;2;0;0.33;0.5
0;0.127659574;0.716981132;0.343283582;1;0;3;3;0.33;0;3;1;3;0;0.33;1
0;0.127659574;0.622641509;0.21641791;0;0;2;1;0.66;0;3;1;2;1;0;0.5
1;0.191489362;0.283018868;0.328358209;1;1;3;3;0.66;0;3;0;3;0;0;0.5
0;0.106382979;0.660377358;0.343283582;1;1;3;3;0.33;0;2;0;1;1;0.33;0
0;0.170212766;0.566037736;0.26119403;1;0;2;3;0.33;0;2;0;1;2;0.33;0.25
0;0.574468085;0.566037736;0.589552239;1;1;2;3;0.33;0;2;0;0;0;0.33;0.25
1;0.085106383;0.264150943;0.007462687;1;1;2;1;0.66;0;1;0;0;2;0;0.5
1;0.191489362;0.396226415;0.156716418;1;1;2;1;0.33;0;1;0;1;1;0.33;0.5
1;0.191489362;0.339622642;0.328358209;1;0;3;1;0.33;1;3;0;1;2;0.33;0.5
1;0.574468085;0.169811321;0.305970149;1;1;2;3;1;0;1;0;0;0;0.33;1
1;0.255319149;0.20754717;0.470149254;1;1;3;3;0.33;1;1;0;0;1;0.33;0.5
0;0.319148936;0.452830189;0.380597015;1;0;2;3;0.33;0;3;0;1;0;0.33;1
0;0.276595745;0.716981132;0.23880597;1;1;2;3;0.33;0;2;0;3;2;0;1
1;0.191489362;0.283018868;0.291044776;1;1;2;1;0.33;1;2;0;1;0;0.66;0.5
0;0.106382979;0.566037736;0.455223881;1;1;2;3;0.66;0;2;0;2;0;0;0.5
0;0.340425532;0.566037736;0.253731343;1;0;2;3;0;0;2;1;1;0;0.33;0
1;0.170212766;0.452830189;0.194029851;1;1;2;3;0.33;0;2;0;1;1;0.33;0.5
1;0.170212766;0.452830189;0.194029851;1;1;2;3;0.33;0;2;0;1;1;0.33;0.5
0;0.127659574;0.660377358;0.559701493;1;1;2;3;0.66;0;2;0;0;1;0;0.5
1;0.14893617;0.339622642;0.089552239;0;1;2;1;0.33;0;1;0;1;1;0;0.5
1;0.212765957;0.094339623;0.179104478;1;0;2;1;0.33;0;2;0;0;0;0;0.5
0;0.14893617;0.660377358;0.171641791;1;1;3;3;0.33;0;2;0;1;0;0;0.5
0;0.14893617;0.377358491;0.104477612;1;1;2;3;0.33;0;2;0;1;0;0.33;0.5
0;0.14893617;0.433962264;0.231343284;1;1;3;3;0.33;0;3;0;0;2;0.33;0.5
1;0.191489362;0.283018868;0.179104478;1;0;3;3;0.66;0;2;0;3;0;0.33;0
0;0.14893617;0.490566038;0.268656716;0;0;2;3;0.66;0;3;1;3;1;0.66;1
1;0.14893617;0.094339623;0.024626866;1;0;1;1;0.33;0;2;0;3;0;0;0.5
1;0.14893617;0.283018868;0.21641791;1;1;2;3;0.33;0;3;0;1;0;0.33;0.5
1;0.14893617;0.566037736;0.291044776;1;0;2;3;0.66;0;2;1;0;2;0.66;0.5
0;0.191489362;0.509433962;0.320895522;1;1;2;1;0.33;0;1;0;1;1;0.33;0.5
1;0.14893617;0.509433962;0.205223881;1;1;3;4;1;0;3;0;0;2;0;0.5
1;0.170212766;0.301886792;0.179104478;1;1;3;3;0.66;0;3;0;1;0;0;0.5
1;0.191489362;0.339622642;0.320895522;1;1;2;1;0.33;0;2;0;0;0;0;0.5
0;0.234042553;0.716981132;0.611940299;1;0;3;3;0.33;0;3;0;2;0;0.33;0
1;0.127659574;0.283018868;0.082089552;0;1;2;3;0.33;0;1;0;0;1;0;1
1;0.212765957;0.320754717;0.141791045;0;1;3;3;0.33;0;2;0;1;1;0.33;0.5
1;0.553191489;0.433962264;0.305970149;0;0;3;3;0.33;0;3;0;0;0;0;1
0;0.382978723;0.566037736;0.604477612;1;0;3;3;0.33;0;3;0;0;2;0;1
0;0.127659574;0.849056604;0.388059701;1;1;3;4;0.33;0;3;0;2;0;0.33;0
1;0.14893617;0.339622642;0.201492537;1;1;3;1;0.33;1;3;0;0;0;0.33;0.5
1;0.787234043;0.264150943;0.082089552;1;0;3;3;0.33;1;3;1;2;0;0;0.5
1;0.425531915;0.433962264;0.28358209;1;0;3;1;0.33;0;2;0;1;0;0.33;1
1;0.106382979;0.264150943;0.074626866;1;1;2;1;0;0;2;0;2;0;0;0.5
1;0.106382979;0.452830189;0.231343284;1;0;2;1;0;0;2;0;2;0;0;0.5
1;0.14893617;0.396226415;0.149253731;0;1;1;3;1;0;2;1;3;0;0;1
1;0.106382979;0.358490566;0.104477612;1;1;3;3;0.33;0;1;0;1;1;0;0.5
1;0.127659574;0.320754717;0.104477612;0;1;3;1;0.33;0;3;0;1;1;0;0.5
1;0.106382979;0.471698113;0.186567164;1;1;3;3;0;0;3;1;3;1;0;0.5
1;0.063829787;0.339622642;0.194029851;0;1;2;1;0.33;0;3;0;1;1;0;0.5
0;0.170212766;0.283018868;0.201492537;0;1;3;3;0.33;0;2;0;3;0;0;0.25
1;0.127659574;0.339622642;0.186567164;1;1;1;3;1;0;2;0;0;2;0;1
0;0.404255319;0.754716981;0.447761194;1;1;2;3;0.33;1;3;0;1;0;0.33;1
1;0.14893617;0.169811321;0.074626866;1;0;2;1;0.33;0;2;1;2;0;0.33;0.5
1;0.127659574;0.358490566;0.074626866;0;0;3;3;0.33;1;2;0;2;1;0.33;1
1;0.127659574;0.226415094;0.156716418;0;1;3;3;0.33;0;3;0;0;1;0.33;0.5
1;0.127659574;0.320754717;0.097014925;0;1;3;3;0.66;0;1;0;3;1;0;1
0;0.14893617;0.509433962;0.246268657;1;1;3;3;1;0;3;1;3;0;0.33;1
0;0.14893617;0.58490566;0.291044776;1;1;3;1;0.33;0;2;0;3;0;0.33;0
1;0.127659574;0.377358491;0.268656716;1;1;3;1;0.33;0;2;0;1;1;0;0.5
0;0.127659574;0.41509434;0.291044776;1;0;2;1;0.33;0;3;0;0;0;0.66;1
0;0.893617021;0.641509434;0.380597015;1;0;2;3;0.33;1;2;0;1;0;0.66;1
1;0.255319149;0.264150943;0.059701493;1;1;2;1;0.33;0;2;0;0;2;0.33;0.5
1;0.170212766;0.358490566;0.126865672;1;0;3;3;0.33;0;2;0;0;0;0;0.5
0;0.106382979;0.622641509;0.313432836;1;0;1;3;0.33;0;2;0;3;0;0;0.25
0;0.085106383;0.566037736;0.343283582;1;0;2;3;0.33;0;3;0;1;0;0.33;0.5
0;0.106382979;0.754716981;0.567164179;0;0;2;3;0.33;0;3;1;1;2;0;0.5
0;0.085106383;0.471698113;0.305970149;0;0;3;1;0.33;0;1;0;1;0;0;0.5
1;0.085106383;0.41509434;0.388059701;1;1;1;3;0.66;0;1;0;0;1;0.33;0.5
0;0.14893617;0.509433962;0.268656716;0;1;2;3;0.33;0;1;0;1;0;0;0.5
1;0.29787234;0.471698113;0.253731343;1;0;2;3;0.66;0;2;1;2;0;0.33;0
0;0.085106383;0.547169811;0.231343284;0;1;2;3;0.33;0;2;0;1;1;0.33;0.5
0;0.191489362;0.547169811;0.104477612;0;1;2;3;0.66;0;1;0;3;2;0;0.5
0;0.085106383;0.79245283;0.208955224;1;1;3;3;0.66;0;3;1;1;1;0.33;1
0;0.085106383;0.471698113;0.082089552;0;1;1;3;0.66;0;1;0;2;1;0.33;0.5
1;0.531914894;0.377358491;0.082089552;0;1;3;4;0.66;0;2;0;0;0;0.33;0.5
0;0.510638298;0.471698113;0.291044776;0;1;3;3;0.66;0;2;0;0;0;0.66;1
0;0.063829787;0.41509434;0.156716418;0;0;2;4;1;0;2;0;0;2;0;0.5
0;0.191489362;0.509433962;0.201492537;1;1;2;3;0.33;0;2;0;0;1;0.33;0
0;0.191489362;0.698113208;0.507462687;0;1;2;3;0.33;0;3;0;0;1;0.33;0.5
1;0.106382979;0.094339623;0.082089552;0;1;2;3;0.66;0;1;0;0;2;0.33;0.5
0;0.085106383;0.471698113;0.156716418;0;1;2;3;0.33;0;2;0;2;1;0;0.5
0;0.234042553;0.490566038;0.23880597;1;1;2;3;0.66;0;2;0;0;0;0.33;0.75
1;0.234042553;0.301886792;0.164179104;0;0;2;3;0.33;0;1;0;2;1;0.33;0.5
1;0.085106383;0.094339623;0.082089552;1;1;3;3;0.66;0;2;0;0;1;0.33;0.5
0;0.042553191;0.41509434;0.082089552;1;1;2;1;0.66;0;3;0;1;0;0;0.5
0;0.14893617;0.698113208;0.208955224;0;1;2;4;1;1;3;0;3;2;0.33;0
1;0.382978723;0.226415094;0.134328358;1;1;3;3;0.33;0;2;0;0;0;0.33;1
0;0.085106383;0.641509434;0.097014925;0;0;3;3;0.33;0;2;0;1;1;0.33;0.5
0;0.14893617;0.566037736;0.171641791;0;1;3;4;0.66;1;2;0;0;0;0.33;0.5
0;0.085106383;0.471698113;0.119402985;1;1;2;3;0.66;0;2;0;0;0;0.33;0.5
1;0.085106383;0.320754717;0.119402985;1;1;2;3;0.66;0;1;0;1;1;0;0.5
0;0.063829787;0.452830189;0.156716418;0;0;2;3;0.33;0;3;0;2;1;0.33;0
0;0.127659574;0.603773585;0.231343284;1;1;1;1;0.33;0;2;0;1;1;0.33;0.5
0;0.14893617;0.641509434;0.492537313;1;1;2;3;1;0;1;0;0;0;0.33;0.5
1;0.14893617;0.283018868;0.164179104;0;1;2;3;0.33;0;1;0;1;1;0.33;0.5
1;0.085106383;0.283018868;0.141791045;1;1;2;3;0.33;0;3;0;3;0;0;0.5
1;0.063829787;0.20754717;0.089552239;0;1;3;3;0.33;0;1;0;0;2;0;0.5
